"Paper","Experiment","Lab","SubjectGroup","YA_N","OA_N","OA_Age","YA_YearsEducation","OA_YearsEducation","Words","Faces","Pictures","Text","PositiveValence","NeutralValence","NegativeValence","VisualOnly","AuditoryOnly","Audiovisual","Production","IntentionalEncoding","SelfPacedStudy","StudyTimePerItem.Sec","DeepOrientingTask","ShallowOrientingTask","GenerationTask","DividedAttention","NumMemoranda","MultipleStudyOpportunities","InterveningCuedRecall","InterveningFreeRecall","ContinuousRecog","RetentionInterval","NumTestProbes","ConjunctionLures","ComponentLures","SemanticLures","FeaturalLures","UnrelatedLures","ProportionLures","ProportionLures.cen","YA_Discrimination","OA_Discrimination","EffectSize_Discrimination","YA_Criterion","OA_Criterion","EffectSize_Criterion","YA_HR","OA_HR","YA_FAR","OA_FAR"
"Gallo Cotel Moore Schacter 2007","Gallo Cotel Moore Schacter 2007 Expt 1","Schacter","Gallo Cotel Moore Schacter 2007 Expt 1-Only",48,48,70.8,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1.25,"FALSE","FALSE","FALSE","FALSE",270,FALSE,"FALSE","FALSE","FALSE",0.08333,360,"FALSE","FALSE","FALSE","FALSE",TRUE,0.25,-0.25,1.13053941792706,1.01579880835428,-0.114740609572771,0.388895544182666,0.407465683665672,-0.0185701394830056,0.57,0.54,0.17,0.18
"Gallo Cotel Moore Schacter 2007","Gallo Cotel Moore Schacter 2007 Expt 1","Schacter","Gallo Cotel Moore Schacter 2007 Expt 1-Only",48,48,70.8,NA,NA,"TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1.5,"FALSE","FALSE","FALSE","FALSE",270,FALSE,"FALSE","FALSE","FALSE",0.08333,360,"FALSE","FALSE","FALSE","FALSE",TRUE,0.25,-0.25,1.50754997270187,1.5898548380389,0.0823048653370289,0.200390266795261,0.120437668823366,0.0799525979718945,0.71,0.75,0.17,0.18
"Gavazzeni Anderson Bäckman Wiens Fischer 2012","Gavazzeni Anderson Bäckman Wiens Fischer 2012 Expt 1","Bäckman","Gavazzeni Anderson Bäckman Wiens Fischer 2012 Expt 1-Only",34,38,73.5265,13.9445,14.395,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,6,"TRUE","FALSE","FALSE","FALSE",110,FALSE,"FALSE","FALSE","FALSE",525960,220,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.601740344329222,0.210459969009192,-0.391280375320029,1.1709893211296,0.988667368098841,0.182321953030756,0.192117647,0.1885,0.070529412,0.137
"Gavazzeni Anderson Bäckman Wiens Fischer 2012","Gavazzeni Anderson Bäckman Wiens Fischer 2012 Expt 1","Bäckman","Gavazzeni Anderson Bäckman Wiens Fischer 2012 Expt 1-Only",34,38,73.5265,13.9445,14.395,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,6,"TRUE","FALSE","FALSE","FALSE",110,FALSE,"FALSE","FALSE","FALSE",525960,220,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.65106509163242,0.265812722395463,-0.385252369236957,0.436567995178857,0.52904873509043,-0.0924807399115734,0.455794118,0.346,0.223,0.254
"Glisky Marquine 2009","Glisky Marquine 2009 Expt 1","Marquine","Glisky Marquine 2009 Expt 1-Only",48,48,76.15,12.54,15.75,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",72,FALSE,"FALSE","FALSE","FALSE",2,144,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.05616685935157,1.43491058694194,-0.621256272409627,0.722602641576386,0.654748515527756,0.0678541260486299,0.62,0.525,0.04,0.085
"Glisky Marquine 2009","Glisky Marquine 2009 Expt 1","Marquine","Glisky Marquine 2009 Expt 1-Only",48,48,76.15,12.54,15.75,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",72,FALSE,"FALSE","FALSE","FALSE",2,144,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.42175385590136,1.15468804008364,-0.267065815817716,0.325556461543111,0.0814936726943674,0.244062788848743,0.65,0.69,0.15,0.255
"Gopie Craik Hasher 2010","Gopie Craik Hasher 2010 Expt 1","Hasher","Gopie Craik Hasher 2010 Expt 1-Only",40,40,71.8,14.4,15.9,"FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",TRUE,FALSE,TRUE,0,"FALSE","FALSE","FALSE","FALSE",50,FALSE,"FALSE","FALSE","FALSE",0.08333,40,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,3.20057889115884,3.11160663836259,-0.0889722527962462,0.300780005530586,0.277748134684233,0.0230318708463537,0.89,0.895,0.04,0.05
"Gopie Craik Hasher 2010","Gopie Craik Hasher 2010 Expt 1","Hasher","Gopie Craik Hasher 2010 Expt 1-Only",20,20,71.8,14.4,15.9,"FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",TRUE,FALSE,TRUE,0,"FALSE","FALSE","FALSE","FALSE",50,FALSE,"FALSE","FALSE","FALSE",0.08333,40,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,1.22562598203325,0.64407296389537,-0.581553018137884,0,-0.145662317166823,0.145662317166823,0.73,0.68,0.27,0.43
"Gopie Craik Hasher 2010","Gopie Craik Hasher 2010 Expt 2","Hasher","Gopie Craik Hasher 2010 Expt 2-Only",40,40,70.4,14.6,17.4,"FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,TRUE,0,"FALSE","FALSE","FALSE","FALSE",50,FALSE,"FALSE","FALSE","FALSE",0.08333,40,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,3.83298097656677,2.89327045882789,-0.93971051773888,0.187080252812659,0.231657088751264,-0.0445768359386048,0.95,0.88,0.02,0.05
"Gopie Craik Hasher 2010","Gopie Craik Hasher 2010 Expt 2","Hasher","Gopie Craik Hasher 2010 Expt 2-Only",20,20,70.4,14.6,17.4,"FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,TRUE,0,"FALSE","FALSE","FALSE","FALSE",50,FALSE,"FALSE","FALSE","FALSE",0.08333,40,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,1.6875583020315,1.34897950039216,-0.338578801639336,0.0715859368270646,0,0.0715859368270646,0.78,0.75,0.18,0.25
"Gordon Clark 1974","Gordon Clark 1974 Expt 1","Clark","Gordon Clark 1974 Expt 1-Only",44,44,71.22909091,16.68,16.63818182,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",20,FALSE,"FALSE","FALSE","FALSE",1,40,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.8595454545,2.3581818185,-0.501363636,0.0222349731993464,0.136539637670194,-0.114304664470848,0.911927276719053,0.8410982076279,0.0766942579320285,0.0945566622271826
"Grady Hongwanishkul Keightley Lee Hasher 2007","Grady Hongwanishkul Keightley Lee Hasher 2007 Expt 1","Grady","Grady Hongwanishkul Keightley Lee Hasher 2007 Expt 1-Only",40,40,70,15.6,15.9,"FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2.5,"TRUE","FALSE","FALSE","FALSE",60,FALSE,"FALSE","FALSE","FALSE",17.5,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.13919575274037,0.803719547155495,-0.335476205584875,0.0737475290227319,-0.122540739130293,0.196288268153025,0.69,0.7,0.26,0.39
"Grady Hongwanishkul Keightley Lee Hasher 2007","Grady Hongwanishkul Keightley Lee Hasher 2007 Expt 1","Grady","Grady Hongwanishkul Keightley Lee Hasher 2007 Expt 1-Only",40,40,70,15.6,15.9,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2.5,"TRUE","FALSE","FALSE","FALSE",60,FALSE,"FALSE","FALSE","FALSE",17.5,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.547923796413,0.832703754003127,-0.715220042409875,0.0676593353664133,-0.137032842554109,0.204692177920523,0.76,0.71,0.2,0.39
"Grady Hongwanishkul Keightley Lee Hasher 2007","Grady Hongwanishkul Keightley Lee Hasher 2007 Expt 1","Grady","Grady Hongwanishkul Keightley Lee Hasher 2007 Expt 1-Only",40,40,70,15.6,15.9,"FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2.5,"TRUE","FALSE","FALSE","FALSE",60,FALSE,"FALSE","FALSE","FALSE",17.5,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.927836853331881,0.533025764740547,-0.394811088591335,0.210571323530141,-0.038967905729124,0.249539229259265,0.6,0.62,0.25,0.41
"Gras Tardieu Piolino Nicolas 2011","Gras Tardieu Piolino Nicolas 2011 Expt 1","Nicolas","Gras Tardieu Piolino Nicolas 2011 Expt 1-StudyModality=Auditory",24,24,75.35,NA,NA,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE",FALSE,TRUE,TRUE,0,"TRUE","FALSE","FALSE","FALSE",28,FALSE,"FALSE","FALSE","FALSE",0.08333,35,"FALSE","FALSE","FALSE","FALSE",TRUE,0.8,0.3,0.76302348680169,0.397754644337569,-0.365268842464121,-0.0154053862173653,-0.317323314026411,0.301917927809045,0.654285714,0.697142857,0.357142857,0.547142857
"Gras Tardieu Piolino Nicolas 2011","Gras Tardieu Piolino Nicolas 2011 Expt 1","Nicolas","Gras Tardieu Piolino Nicolas 2011 Expt 1-StudyModality=Auditory",48,48,75.35,NA,NA,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE",FALSE,TRUE,TRUE,0,"TRUE","FALSE","FALSE","FALSE",28,FALSE,"FALSE","FALSE","FALSE",0.08333,35,"FALSE","FALSE","TRUE","FALSE",FALSE,0.8,0.3,0.669067737284438,0.197515473681824,-0.471552263602614,-0.0623832609759914,-0.417442899354283,0.355059638378292,0.654285714,0.697142857,0.392857143,0.625
"Gras Tardieu Piolino Nicolas 2011","Gras Tardieu Piolino Nicolas 2011 Expt 1","Nicolas","Gras Tardieu Piolino Nicolas 2011 Expt 1-StudyModality=Visual",24,24,75.35,NA,NA,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,TRUE,0,"TRUE","FALSE","FALSE","FALSE",28,FALSE,"FALSE","FALSE","FALSE",0.08333,35,"FALSE","FALSE","FALSE","FALSE",TRUE,0.8,0.3,1.33814203528098,0.927533482556943,-0.410608552724035,0.103122196548196,-0.0159503516809186,0.119072548229115,0.714285714,0.684285714,0.22,0.327142857
"Gras Tardieu Piolino Nicolas 2011","Gras Tardieu Piolino Nicolas 2011 Expt 1","Nicolas","Gras Tardieu Piolino Nicolas 2011 Expt 1-StudyModality=Visual",48,48,75.35,NA,NA,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,TRUE,0,"TRUE","FALSE","FALSE","FALSE",28,FALSE,"FALSE","FALSE","FALSE",0.08333,35,"FALSE","FALSE","TRUE","FALSE",FALSE,0.8,0.3,1.08005987217311,0.658100824106435,-0.421959048066679,-0.0259188850057359,-0.150666680906172,0.124747795900437,0.714285714,0.684285714,0.3064285715,0.4314285715
"Gras Tardieu Piolino Nicolas 2011","Gras Tardieu Piolino Nicolas 2011 Expt 2","Nicolas","Gras Tardieu Piolino Nicolas 2011 Expt 2-Only",52,52,73.3,NA,NA,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,TRUE,0,"TRUE","FALSE","FALSE","FALSE",28,FALSE,"TRUE","FALSE","FALSE",0.08333,35,"FALSE","FALSE","FALSE","FALSE",TRUE,0.8,0.3,1.07886057933933,0.798246369299292,-0.28061421004004,-0.099517123996432,-0.175251491098026,0.0757343671015942,0.738571429,0.717142857,0.33,0.411428571
"Gras Tardieu Piolino Nicolas 2011","Gras Tardieu Piolino Nicolas 2011 Expt 2","Nicolas","Gras Tardieu Piolino Nicolas 2011 Expt 2-Only",104,104,73.3,NA,NA,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,TRUE,0,"TRUE","FALSE","FALSE","FALSE",28,FALSE,"TRUE","FALSE","FALSE",0.08333,35,"FALSE","FALSE","TRUE","FALSE",FALSE,0.8,0.3,0.754087406785683,0.54202133807286,-0.212066068712823,-0.261903710273256,-0.303364006711242,0.0414602964379858,0.738571429,0.717142857,0.4542857145,0.512857143
"Gregory Mergler Durso Zandi 1988","Gregory Mergler Durso Zandi 1988 Expt 1","Durso","Gregory Mergler Durso Zandi 1988 Expt 1-Only",20,20,72.3,NA,NA,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE",FALSE,FALSE,FALSE,7,"FALSE","FALSE","FALSE","FALSE",40,FALSE,"FALSE","FALSE","FALSE",0.08333,60,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.03192579182803,0.780603750381659,-0.251322041446367,-0.0257736641988036,0.0690242356448332,-0.0947978998436368,0.706,0.626,0.312,0.323
"Gregory Mergler Durso Zandi 1988","Gregory Mergler Durso Zandi 1988 Expt 1","Durso","Gregory Mergler Durso Zandi 1988 Expt 1-Only",20,20,72.3,NA,NA,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE",FALSE,FALSE,FALSE,7,"TRUE","FALSE","TRUE","FALSE",40,FALSE,"FALSE","FALSE","FALSE",0.08333,60,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.11210082729583,0.80711331511429,-0.304987512181543,-0.0658611819327074,0.0557694532785178,-0.121630635211225,0.733,0.636,0.312,0.323
"Grühn Scheibe Baltes 2007","Grühn Scheibe Baltes 2007 Expt 1","Baltes","Grühn Scheibe Baltes 2007 Expt 1-Only",48,48,69.77,13.9,13.42,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,0.8,"FALSE","FALSE","FALSE","FALSE",42,FALSE,"FALSE","FALSE","FALSE",0.08333,84,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.86,1.77,-0.0900000000000001,0.24,0.15,0.09,0.73,0.744,0.145,0.174
"Grühn Scheibe Baltes 2007","Grühn Scheibe Baltes 2007 Expt 1","Baltes","Grühn Scheibe Baltes 2007 Expt 1-Only",48,48,69.77,13.9,13.42,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,0.8,"FALSE","FALSE","FALSE","FALSE",42,FALSE,"FALSE","FALSE","FALSE",0.08333,84,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.08,1.7,-0.38,0.16,0.06,0.1,0.784,0.758,0.141,0.213
"Grühn Scheibe Baltes 2007","Grühn Scheibe Baltes 2007 Expt 1","Baltes","Grühn Scheibe Baltes 2007 Expt 1-Only",48,48,69.77,13.9,13.42,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,0.8,"FALSE","FALSE","FALSE","FALSE",42,FALSE,"FALSE","FALSE","FALSE",0.08333,84,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.82,1.65,-0.17,0.2,0.07,0.13,0.737,0.752,0.155,0.215
"Grühn Scheibe Baltes 2007","Grühn Scheibe Baltes 2007 Expt 1","Baltes","Grühn Scheibe Baltes 2007 Expt 1-Only",48,48,69.77,13.9,13.42,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,0.8,"FALSE","FALSE","FALSE","FALSE",42,FALSE,"FALSE","FALSE","FALSE",0.08333,84,"FALSE","FALSE","TRUE","FALSE",FALSE,0.5,0,2.62,2.38,-0.24,0.31,0.09,0.22,0.802,0.836,0.066,0.12
"Grühn Scheibe Baltes 2007","Grühn Scheibe Baltes 2007 Expt 1","Baltes","Grühn Scheibe Baltes 2007 Expt 1-Only",48,48,69.77,13.9,13.42,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,0.8,"FALSE","FALSE","FALSE","FALSE",42,FALSE,"FALSE","FALSE","FALSE",0.08333,84,"FALSE","FALSE","TRUE","FALSE",FALSE,0.5,0,2.75,2.03,-0.72,0.3,0.12,0.18,0.836,0.801,0.063,0.151
"Grühn Scheibe Baltes 2007","Grühn Scheibe Baltes 2007 Expt 1","Baltes","Grühn Scheibe Baltes 2007 Expt 1-Only",48,48,69.77,13.9,13.42,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,0.8,"FALSE","FALSE","FALSE","FALSE",42,FALSE,"FALSE","FALSE","FALSE",0.08333,84,"FALSE","FALSE","TRUE","FALSE",FALSE,0.5,0,2.41,2.1,-0.31,0.27,0.06,0.21,0.787,0.825,0.086,0.162
"Guez Naveh-Benjamin 2016","Guez Naveh-Benjamin 2016 Expt 2","Naveh-Benjamin","Guez Naveh-Benjamin 2016 Expt 2-Only",24,23,77.9,12.2,12,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",36,FALSE,"FALSE","FALSE","FALSE",0.5,36,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.4772782472705,1.11440291586932,-0.362875331401181,0.102982109937666,0.117288292261424,-0.0143061823237582,0.7375,0.67,0.2,0.25
"Guez Naveh-Benjamin 2016","Guez Naveh-Benjamin 2016 Expt 2","Naveh-Benjamin","Guez Naveh-Benjamin 2016 Expt 2-Only",24,23,77.9,12.2,12,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",36,FALSE,"FALSE","FALSE","FALSE",0.5,36,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,1.3425763722139,0.238019686531383,-1.10455668568251,0.117903466551275,-0.320903322407542,0.438806788958817,0.71,0.67,0.215,0.58
"Gutchess et al 2007b","Gutchess et al 2007b Expt 1","Gutchess","Gutchess et al 2007b Expt 1-Only",21,20,68.1,14.88,14.97,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",96,FALSE,"FALSE","FALSE","FALSE",1,196,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.25507456501014,0.94732765287451,-0.307746912135628,0.114606871890341,0.0392665841774734,0.0753402877128671,0.696,0.668,0.229,0.304
"Gutchess et al 2007b","Gutchess et al 2007b Expt 1","Gutchess","Gutchess et al 2007b Expt 1-Only",21,20,68.1,14.88,14.97,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",96,FALSE,"FALSE","FALSE","FALSE",1,192,"FALSE","TRUE","FALSE","TRUE",FALSE,0.5,0,1.41534113188071,1.12234972431619,-0.292991407564522,-0.0918303771923824,-0.361838964096887,0.270008586904504,0.788,0.822,0.269,0.421
"Gutchess Kensinger Yoon Schacter 2007a","Gutchess Kensinger Yoon Schacter 2007a Expt 1","Schacter","Gutchess Kensinger Yoon Schacter 2007a Expt 1-Only",24,24,68.5,12.96,15.25,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,4,"FALSE","TRUE","FALSE","FALSE",144,FALSE,"FALSE","FALSE","FALSE",10,288,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.783506663112846,0.378076967126941,-0.405429695985905,0.637558140835612,0.604915497909547,0.0326426429260654,0.402916667,0.33875,0.151666667,0.213611111
"Gutchess Kensinger Yoon Schacter 2007a","Gutchess Kensinger Yoon Schacter 2007a Expt 1","Schacter","Gutchess Kensinger Yoon Schacter 2007a Expt 1-Only",24,24,68.5,12.96,15.25,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,4,"FALSE","TRUE","FALSE","FALSE",144,FALSE,"FALSE","FALSE","FALSE",10,288,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.395674861697984,0.271462832334511,-0.124212029363473,0.50222408522687,0.117975200395536,0.384248884831334,0.380416667,0.507083333,0.241944444,0.399861111
"Gutchess Kensinger Yoon Schacter 2007a","Gutchess Kensinger Yoon Schacter 2007a Expt 1","Schacter","Gutchess Kensinger Yoon Schacter 2007a Expt 1-Only",48,48,68.5,12.96,15.25,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,4,"TRUE","FALSE","FALSE","FALSE",144,FALSE,"FALSE","FALSE","FALSE",10,288,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.18783009976194,0.732702058303887,-0.455128041458054,0.435396422511064,0.427602952321074,0.00779347018999077,0.5627083335,0.475625,0.151666667,0.213611111
"Gutchess Kensinger Yoon Schacter 2007a","Gutchess Kensinger Yoon Schacter 2007a Expt 1","Schacter","Gutchess Kensinger Yoon Schacter 2007a Expt 1-Only",48,48,68.5,12.96,15.25,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,4,"TRUE","FALSE","FALSE","FALSE",144,FALSE,"FALSE","FALSE","FALSE",10,288,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.04853128903903,0.65545470725435,-0.393076581784683,0.175795871556346,-0.0740207370643834,0.249816608620729,0.634583333,0.6545833335,0.241944444,0.399861111
"Hammerer Hopkins Betts Maass Dolan Düzel 2017","Hammerer Hopkins Betts Maass Dolan Düzel 2017 Expt 1","Duzel","Hammerer Hopkins Betts Maass Dolan Düzel 2017 Expt 1-Only",22,19,71,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"TRUE","FALSE","FALSE","FALSE",120,FALSE,"FALSE","FALSE","FALSE",0.08333,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,3.22154864184147,3.22154864184147,0,0.270019287230517,0.270019287230517,0,0.91,0.91,0.03,0.03
"Hammerer Hopkins Betts Maass Dolan Düzel 2017","Hammerer Hopkins Betts Maass Dolan Düzel 2017 Expt 1","Duzel","Hammerer Hopkins Betts Maass Dolan Düzel 2017 Expt 1-Only",22,19,71,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"TRUE","FALSE","FALSE","FALSE",120,FALSE,"FALSE","FALSE","FALSE",360,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.47024891138892,1.95604131574068,-0.514207595648241,0.240666572484709,0.30353090767426,-0.0628643351895509,0.84,0.75,0.07,0.1
"Hammerer Hopkins Betts Maass Dolan Düzel 2017","Hammerer Hopkins Betts Maass Dolan Düzel 2017 Expt 1","Duzel","Hammerer Hopkins Betts Maass Dolan Düzel 2017 Expt 1-Only",22,19,71,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"TRUE","FALSE","FALSE","FALSE",120,FALSE,"FALSE","FALSE","FALSE",0.08333,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,3.30545966584902,3.19962722154832,-0.105832444300698,-0.0979562383276582,-0.0450400161773092,-0.052916222150349,0.96,0.95,0.06,0.06
"Hammerer Hopkins Betts Maass Dolan Düzel 2017","Hammerer Hopkins Betts Maass Dolan Düzel 2017 Expt 1","Duzel","Hammerer Hopkins Betts Maass Dolan Düzel 2017 Expt 1-Only",22,19,71,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"TRUE","FALSE","FALSE","FALSE",120,FALSE,"FALSE","FALSE","FALSE",360,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.92640519249607,2.16063868162991,-0.765766510866161,0.181651030703436,0,0.181651030703436,0.9,0.86,0.05,0.14
"Hanaki et al 2011","Hanaki et al 2011 Expt 1","Mori","Hanaki et al 2011 Expt 1-Only",25,22,75.7,12.5,11,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,6,"TRUE","FALSE","FALSE","FALSE",36,TRUE,"FALSE","FALSE","FALSE",0.08333,48,"FALSE","FALSE","FALSE","FALSE",TRUE,0.75,0.25,4.30255498004185,3.2758097124519,-1.02674526758995,0.59650389542407,0.771010689589512,-0.174506794165441,0.94,0.807,0.003,0.008
"Hanaki et al 2011","Hanaki et al 2011 Expt 1","Mori","Hanaki et al 2011 Expt 1-Only",50,44,75.7,12.5,11,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,6,"TRUE","FALSE","FALSE","FALSE",36,TRUE,"FALSE","FALSE","FALSE",0.08333,48,"TRUE","FALSE","FALSE","FALSE",FALSE,0.75,0.25,2.87719605272986,0.85081244521917,-2.02638360751069,-0.116175568231922,-0.441487944026853,0.325312375794931,0.94,0.807,0.1215,0.5055
"Harkins Chapman Eisdorfer 1979","Harkins Chapman Eisdorfer 1979 Expt 1","Eisdorfer","Harkins Chapman Eisdorfer 1979 Expt 1-Only",8,16,71,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,TRUE,0,"FALSE","FALSE","FALSE","FALSE",60,FALSE,"FALSE","FALSE","FALSE",5,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.352,0.784,-0.568,0.0507343132142098,0.0646595845861201,-0.0139252713719103,0.748,0.637,0.263,0.346
